Date,State/UnionTerritory,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
25-02-2020,Delhi,Services,24526.12,16535.46,32.58,6.32,13.08991915,0,0.51,797.03,6,38.65,1,83.89,0.23,8.71,317.62,66.93,High Impact
26-03-2020,Tamil Nadu,Transport,73093.42,60672.93,16.99,4.58,13.00278164,1,0.4,797.03,3,40.62,3,62.31,1.97,8.37,441.77,92.97,High Impact
25-04-2020,Goa,Mining,37410.53,28630.23,23.47,7.32,9.703615548,1,0.12,797.03,3,52.29,2,73.68,0.52,6.08,227.97,93.69,Low Impact
25-05-2020,Uttar Pradesh,Construction,63598.28,57750.73,9.19,3.28,11.49464423,1,0.42,797.03,6,66.53,3,34.91,2.05,6.87,373.59,69.78,High Impact
24-06-2020,Sikkim,Manufacturing,63719.44,43043.07,32.45,5.28,15.05877706,0,0.07,797.03,7,68.52,5,94.44,2.79,3.35,73.86,10.7,High Impact
24-07-2020,Karnataka,Construction,54041.69,45245.57,16.28,6.28,13.2835836,1,0.1,797.03,8,61.6,5,70.93,2.91,7.17,447.59,19.4,Medium Impact
23-08-2020,Gujarat,Services,9938.69,8077.3,18.73,4.04,9.615133284,0,0.42,797.03,5,78.02,2,42.18,0.86,7.24,77.14,87.21,Medium Impact
22-09-2020,Himachal Pradesh,Construction,83694.95,58867.3,29.66,9.89,14.66426735,1,0.31,797.03,10,77.92,3,42.65,2.47,5.16,96.86,17.62,Low Impact
22-10-2020,Rajasthan,Real Estate,32757.23,21220.47,35.22,4.46,12.8880205,0,0.93,797.03,6,57.8,4,91.87,1.19,4.32,54.13,29.22,Medium Impact
21-11-2020,Nagaland,Agriculture,19465.33,16118.73,17.19,3.91,12.83801199,0,0.38,797.03,1,38.09,3,57.64,2.72,8.49,155.53,30.75,Low Impact
21-12-2020,Tripura,Transport,5036.74,4324.09,14.15,4.42,15.129676,1,0.76,797.03,6,64.46,5,70.64,2.4,5.56,276.65,64.02,Low Impact
20-01-2021,Punjab,Mining,59498.4,42271.8,28.95,8.38,13.80334082,1,0.53,797.03,9,54.8,5,41.7,0.41,6.92,494.01,61.9,Medium Impact
19-02-2021,Uttarakhand,Public Administration,68078.87,56212.14,17.43,5.98,15.67772307,1,0.7,797.03,10,38.96,1,22.37,1.34,3.2,396.89,36.05,Low Impact
21-03-2021,Tamil Nadu,Transport,2642.2,1950.73,26.17,6.96,14.57355824,1,0.26,797.03,4,93.82,5,72.36,1.14,5.48,190.84,28.69,High Impact
20-04-2021,Kerala,Real Estate,51697.21,43923.11,15.04,3.15,13.97836491,1,0.94,797.03,10,54.03,1,60.78,2.4,7.9,288.35,78.81,High Impact
20-05-2021,Kerala,Mining,23423.08,15687.03,33.03,3.24,10.51812108,0,0.53,797.03,1,70.68,5,50.13,1.35,5.33,312.03,94.19,High Impact
19-06-2021,Uttarakhand,Services,64872.11,59135.81,8.84,6.12,13.29629828,1,0.83,797.03,9,61.86,5,62.4,2.12,6.62,411.54,14.75,Medium Impact
19-07-2021,Haryana,Public Administration,18262.28,12794.43,29.94,8.72,16.49877081,1,0.37,797.03,4,39.28,4,20.83,1.89,4.26,368.49,21.99,High Impact
18-08-2021,Chhattisgarh,Manufacturing,69402.84,50575.59,27.13,9.2,18.69315355,0,0.1,797.03,2,33.61,1,79.39,2.93,5.5,285.08,67.79,Low Impact
17-09-2021,Bihar,Manufacturing,39286.8,24370.87,37.97,3.61,15.25690479,1,0.67,797.03,1,70.68,1,94.82,2.83,8.57,334.92,82.4,Low Impact
17-10-2021,Assam,Trade,93736.27,59900.22,36.1,6.77,9.505633542,0,0.01,797.03,3,46.06,5,89.11,1.4,6.4,373.21,81.21,Low Impact
16-11-2021,Sikkim,Finance,14614.57,11407.43,21.94,9.39,11.92434602,1,0.48,797.03,7,45.84,1,32.14,2.23,8.41,67.44,74.77,Medium Impact
16-12-2021,Maharashtra,Real Estate,34765.57,24115.4,30.63,5.72,17.09550337,1,0.19,797.03,10,92.2,5,40.6,2.52,8.41,101.03,89.87,High Impact
15-01-2022,Tripura,Mining,12233.88,10917.74,10.76,8.81,16.10875626,0,0.63,797.03,2,60.02,5,80.84,2.72,8.66,344.6,29.56,Medium Impact
14-02-2022,Meghalaya,Finance,92544.67,56002.73,39.49,3.94,12.08903015,1,0.98,797.03,9,31.91,3,59.51,0.39,8.37,425.36,19.66,Low Impact
16-03-2022,Karnataka,Finance,87856.6,64371.03,26.73,9.55,16.37423602,1,0.46,797.03,2,52.09,1,54.79,1.05,3.02,205.22,65.38,High Impact
15-04-2022,Tripura,Public Administration,26536.22,19054.89,28.19,8.26,11.19657453,1,0.82,797.03,5,67.99,2,92.66,1.1,8.6,489.97,84,High Impact
15-05-2022,Assam,Manufacturing,66338.42,40251.81,39.32,9.59,19.27089378,1,0.51,797.03,8,51.36,1,53.6,1.42,3.82,108.82,62.38,High Impact
14-06-2022,Goa,Services,81905,52708.24,35.65,7.74,17.21224645,0,0.5,797.03,10,31.75,1,51.49,0.67,3.24,208.93,96.67,Medium Impact
14-07-2022,Bihar,Transport,55964.88,41681.24,25.52,5.54,10.65703321,0,0.93,797.03,8,58.88,4,4.2,1.59,3.33,189.88,81.6,High Impact
13-08-2022,Goa,Manufacturing,53435.41,41278.99,22.75,9.57,14.63239245,1,0.89,797.03,3,36.88,2,6.94,2.06,5.09,465.22,73.07,Medium Impact
12-09-2022,Himachal Pradesh,Real Estate,24943.38,18495.55,25.85,4.93,15.30841381,1,0.79,797.03,2,70.25,2,0.74,1.59,6.72,143.4,15.42,High Impact
12-10-2022,Odisha,Real Estate,10217.17,8028.94,21.42,5.33,8.053572577,0,0.3,797.03,9,70.27,4,91.32,2.06,5.41,235.92,19.7,Low Impact
11-11-2022,Karnataka,Mining,89824.36,72604.68,19.17,7.91,18.72105148,0,0.55,797.03,3,32.45,4,40.84,0.39,3.15,94.43,80.64,Medium Impact
01-01-2019,Andhra Pradesh,Transport,90141.39,54397.93,39.65,8.36,12.9266169,1,0.22,797.03,8,48.89,1,46.86,2.65,5.86,261.11,27.84,High Impact
31-01-2019,Punjab,Services,63677.04,48549.5,23.76,9.51,17.43984748,0,0.44,797.03,2,56.89,3,84.54,2.83,5.65,428.84,12.6,Medium Impact
02-03-2019,Rajasthan,Mining,34563.95,32394.19,6.28,4.43,15.78994179,0,0.48,797.03,3,65.77,4,60.92,1.93,7.54,152.72,91.97,High Impact
01-04-2019,Haryana,Public Administration,35571.75,27805.06,21.83,8.59,17.37122502,0,0.83,797.03,1,49.24,2,60.95,2.67,4.68,405.59,90.17,Low Impact
01-05-2019,Maharashtra,Services,72869.61,61002.05,16.29,8.17,14.31429812,0,0.9,797.03,6,48.7,2,29.65,0.57,4.31,455.74,29.66,Low Impact
31-05-2019,Meghalaya,Services,89813.92,63691.75,29.08,3.45,12.34534209,1,0.41,797.03,7,93.9,1,83.39,2.43,4.54,37.41,80.22,Low Impact
30-06-2019,Meghalaya,Finance,88821.56,77354.43,12.91,5.71,11.14979636,0,0.02,797.03,4,32.72,3,16.58,0.53,4.82,378.46,14.32,High Impact
30-07-2019,Bihar,Mining,78207.68,68081.55,12.95,4.98,9.752584163,1,0.86,797.03,1,94.29,5,5.31,1.34,6.59,128.42,35.66,Medium Impact
29-08-2019,Chhattisgarh,Agriculture,64561.13,50516.09,21.75,5.13,17.09683278,1,0.17,797.03,3,33.1,4,19.16,1.11,5.83,88.49,66.13,Medium Impact
28-09-2019,Goa,Manufacturing,9329.86,8785.04,5.84,9.88,19.38790231,0,0.62,797.03,9,48.74,4,26.77,1.84,5.02,300.96,78.69,Low Impact
28-10-2019,Rajasthan,Mining,17001.24,10947.82,35.61,7.5,15.94719977,1,0.02,797.03,5,62.09,1,28.23,1.04,5.25,353.1,10.94,Low Impact
27-11-2019,Chhattisgarh,Services,89956.86,54507.71,39.41,8.02,13.57289643,1,0.4,797.03,6,39.31,3,67.05,1.98,5.23,197.99,39.36,Low Impact
27-12-2019,Karnataka,Trade,61036.48,53074.6,13.04,9.84,12.33160829,0,0.99,797.03,4,38.77,2,21.78,1.23,8.83,20.55,29.29,High Impact
26-01-2020,Sikkim,Services,1910.51,1686.03,11.75,5.64,7.95056876,0,0.1,797.03,1,46.66,2,67.67,2.61,4.4,454.44,99.89,Medium Impact
25-02-2020,Himachal Pradesh,Services,11045.68,7092.13,35.79,8.61,16.15181255,0,0.42,797.03,5,93.28,5,9.11,1.97,7.91,365.64,70.39,High Impact
26-03-2020,Andhra Pradesh,Transport,66686.68,46210.8,30.7,6.04,15.66032721,1,0.31,797.03,5,54.71,2,14.72,0.8,7.25,136.56,46.51,Low Impact
25-04-2020,Arunachal Pradesh,Construction,1501.1,909.88,39.39,9.09,16.4637919,1,0.91,797.03,5,66.79,4,50.88,1.14,3.03,248.94,16.81,Low Impact
25-05-2020,Himachal Pradesh,Transport,16920,11888.97,29.73,4.26,14.66785072,1,0.87,797.03,6,75.78,5,92.19,2.57,8.96,14.87,63.88,High Impact
24-06-2020,Chhattisgarh,Mining,55324.65,48165.62,12.94,9.63,11.96426533,1,0.24,797.03,2,78.24,3,85.96,1.28,7.54,170.3,67.75,Low Impact
24-07-2020,Uttarakhand,Trade,69497.62,54297.53,21.87,4.53,10.19752076,0,0.08,797.03,1,74.72,5,96.88,1.7,7.09,261.75,83.48,Medium Impact
23-08-2020,West Bengal,Manufacturing,65544.16,47311.97,27.82,5.28,9.650703912,1,0.63,797.03,2,51.9,3,65.05,2.02,5.43,259.09,35.97,Low Impact
22-09-2020,Gujarat,Trade,23202.66,16940.47,26.99,8.29,14.76272968,0,0.34,797.03,10,37.26,2,67.58,1.17,6.33,104.88,98.33,Medium Impact
22-10-2020,Telangana,Construction,71505.74,42937.32,39.95,5.76,8.483763932,0,0.67,797.03,6,48.31,1,62.5,1.02,4.52,388.6,49.55,Low Impact
21-11-2020,Goa,Mining,24487.66,17262.09,29.51,7.26,18.80131642,0,0.03,797.03,5,43.67,5,62.28,1.53,3.21,150.13,36.63,High Impact
21-12-2020,Rajasthan,Trade,33214.57,27443.89,17.37,6.11,10.34255401,0,0.13,797.03,5,38.86,5,14.71,0.8,8.02,290.62,41.36,Low Impact
20-01-2021,Assam,Services,74902.65,70481,5.9,8.2,19.42307775,1,0.69,797.03,6,31.59,4,54.37,1,8.38,136.49,56.76,Low Impact
19-02-2021,Goa,Trade,65313.66,58551.82,10.35,4.6,10.85893155,0,0.21,797.03,10,90.82,4,38.61,0.37,3.97,213.16,94.3,High Impact
21-03-2021,Chhattisgarh,Public Administration,85073.12,51746.43,39.17,3.41,15.26524133,1,0.86,797.03,7,89.87,3,44.25,1.05,7.72,104.55,76.16,Low Impact
20-04-2021,Maharashtra,Mining,66103.68,60451.56,8.55,5.1,12.64058383,0,0.06,797.03,9,33.28,1,52.36,1.1,7.45,316.87,61.94,High Impact
20-05-2021,Uttarakhand,Manufacturing,57262.55,50054.31,12.59,6.32,17.62832864,0,0.22,797.03,7,41.25,4,12.84,2.89,4.07,213.37,24.65,High Impact
19-06-2021,Odisha,Mining,10273.8,8970.38,12.69,4.18,6.233489887,0,1,797.03,2,39.07,4,35.95,1.85,5.53,9.04,23.44,Medium Impact
19-07-2021,Delhi,Services,37403.86,28438.1,23.97,5.48,14.96238806,1,0.43,797.03,6,48.28,2,6.34,2.4,5.54,15.05,55.2,Low Impact
18-08-2021,Maharashtra,Public Administration,27255.03,20149.69,26.07,5.8,16.83050653,0,0.7,797.03,9,43.26,2,97.97,0.33,7.56,236.1,75.58,Low Impact
17-09-2021,Karnataka,Public Administration,25154.97,17759.92,29.4,3.4,6.79720567,0,0.18,797.03,7,91.48,4,11.85,0.5,8.03,92.43,77.59,Low Impact
17-10-2021,Telangana,Services,97328.04,60634.71,37.7,7.08,10.04125852,0,0.61,797.03,2,35.47,3,25.85,2.48,3.57,292.94,30.33,Medium Impact
16-11-2021,Arunachal Pradesh,Services,39916.67,27138.64,32.01,9.19,15.43572607,0,0.73,797.03,3,43.76,1,89.13,1.95,6.38,204.69,19.01,Low Impact
16-12-2021,Nagaland,Public Administration,89312.61,61296.25,31.37,4.06,15.39678906,1,0.31,797.03,8,35.25,4,48.27,0.73,7.57,327.56,44.6,Medium Impact
15-01-2022,Andhra Pradesh,Public Administration,63482.72,48845.32,23.06,7.18,14.6038656,1,0.83,797.03,9,93.73,3,13.56,1.33,7.72,476.25,92.64,Medium Impact
14-02-2022,Madhya Pradesh,Transport,79686.32,68658.17,13.84,7.65,14.92456464,0,0.6,797.03,4,89.7,3,38.42,1.71,3.89,264.84,59.08,Low Impact
16-03-2022,Uttar Pradesh,Public Administration,50761.07,38874.52,23.42,5.94,9.351261183,0,0.39,797.03,9,76.58,4,11.59,2.56,6.15,393.9,38.81,Low Impact
15-04-2022,Madhya Pradesh,Agriculture,58113.48,36044.63,37.98,7.91,9.917895111,1,0.56,797.03,2,57.69,3,20.02,0.37,8.15,376.77,39.13,High Impact
15-05-2022,Jharkhand,Agriculture,49759.25,46536.17,6.48,5.88,15.98140091,1,0.58,797.03,5,42.36,5,5.2,1.87,4.91,460.97,21.89,Medium Impact
14-06-2022,Tamil Nadu,Manufacturing,20329.06,18905.08,7,6.53,9.40574563,1,0.17,797.03,2,44.4,3,43.82,2.21,5.55,107.79,52.59,Medium Impact
14-07-2022,Tamil Nadu,Agriculture,72522.76,63444.1,12.52,3.05,11.38849819,0,0.4,797.03,1,58.8,4,80.66,2.94,7.83,413.84,81.22,Medium Impact
13-08-2022,Meghalaya,Public Administration,28796.46,27269.23,5.3,7.84,18.98616455,1,0.34,797.03,5,79.93,3,58.6,2.46,3.54,452.85,97.17,Medium Impact
12-09-2022,Delhi,Trade,3407.28,2693.69,20.94,7.63,11.71651913,0,0.4,797.03,2,47.21,4,60.63,0.97,8.16,196.99,55.14,Medium Impact
12-10-2022,Arunachal Pradesh,Construction,64901.76,60810.93,6.3,3.27,11.92272836,1,0.76,797.03,7,50.2,2,20.06,2.19,4.87,157.59,25.05,High Impact
11-11-2022,Tamil Nadu,Public Administration,18533.96,11610.82,37.35,5.58,8.366985767,1,0.48,797.03,8,69,4,34.39,2.34,3.01,476.07,71.47,High Impact
01-01-2019,Goa,Finance,94105.4,68507.63,27.2,9.85,17.88755144,0,0.94,797.03,2,45.45,3,84.52,2.24,4.4,314.19,78.11,Medium Impact
31-01-2019,Assam,Public Administration,95438.93,64791.91,32.11,5.95,9.58931721,1,0.29,797.03,7,67.97,4,8.79,2.5,3.54,190.96,16.45,Low Impact
02-03-2019,Goa,Agriculture,91571.57,61219.4,33.15,6.51,15.86953561,0,0.42,797.03,4,55.16,1,85.79,2.73,3.55,396.12,86.51,Low Impact
01-04-2019,Gujarat,Real Estate,37645.71,24442.65,35.07,9.37,14.38231295,1,0.79,797.03,1,32.23,4,48.37,0.48,7.16,152.93,84.64,Low Impact
01-05-2019,Gujarat,Mining,2530.21,2069.32,18.22,8.02,14.65391009,0,0.55,797.03,3,56.18,4,83.71,0.49,4.28,89.03,52.53,Low Impact
31-05-2019,Tripura,Trade,92903.54,81147.77,12.65,7.07,15.06430542,1,0.55,797.03,1,89.77,1,31.8,2.43,8.61,272.44,60.44,Medium Impact
30-06-2019,Delhi,Trade,43390.23,34816.51,19.76,8.58,12.29273411,1,0.05,797.03,5,49.05,1,33.88,0.91,6.1,283.54,74.21,Low Impact
30-07-2019,Assam,Real Estate,96698.83,62993.19,34.86,9.05,18.46637819,0,0.4,797.03,8,50.98,1,75.16,0.36,5.76,413.05,70.91,Low Impact
29-08-2019,Rajasthan,Construction,96398.38,85205.88,11.61,6.2,11.22640341,0,0.27,797.03,1,34.29,5,78.5,1.32,5.61,229.06,11.49,Medium Impact
28-09-2019,Bihar,Finance,85447.94,70288.12,17.74,6.33,14.9537186,0,1,797.03,9,69.98,4,22.96,2.5,7.16,407.48,21.02,Low Impact
28-10-2019,Chhattisgarh,Trade,30150.44,22186.44,26.41,5.7,9.282830507,0,0.31,797.03,3,85.2,1,97.29,0.55,5.71,156.35,24.63,Low Impact
27-11-2019,Sikkim,Real Estate,39124.68,32706.1,16.41,9.77,18.65117659,1,0.88,797.03,5,52.94,1,8.45,2.08,3.77,288.11,78.01,Low Impact
27-12-2019,Uttarakhand,Manufacturing,85262.53,58913.57,30.9,7.88,11.16188073,1,0.68,797.03,9,45.62,2,6.85,0.21,8.28,105.03,49.61,Low Impact
26-01-2020,Punjab,Agriculture,32375.28,23336.66,27.92,3.58,9.833564963,1,0.34,797.03,5,92.18,5,59.55,0.51,5.57,193.34,59.1,High Impact
25-02-2020,West Bengal,Services,17779.78,16377.31,7.89,9.04,13.51206074,1,0.54,797.03,9,78.43,4,72.27,1.18,3.44,428.91,79.54,High Impact
26-03-2020,Assam,Real Estate,56123.32,39380.42,29.83,6.36,15.84375249,1,0.84,797.03,10,66.87,3,96.09,0.43,6.18,108.78,40.69,High Impact
25-04-2020,Goa,Finance,93679.32,71617.46,23.55,3.48,8.100350045,1,0.88,797.03,8,49.86,5,40.49,2.57,6.88,405.31,77.4,Low Impact
25-05-2020,Meghalaya,Real Estate,69906.95,63723.64,8.85,6.85,17.66717306,0,0.16,797.03,7,44.35,5,2.53,2.62,4.65,142.15,49.81,Low Impact
24-06-2020,Manipur,Real Estate,57436.06,48688.69,15.23,5.92,16.83820211,1,0.34,797.03,1,76.52,2,60.29,2.32,7.8,18.21,43.95,Medium Impact
24-07-2020,West Bengal,Construction,10620.47,6603.5,37.82,9.14,13.10441315,1,0.34,797.03,4,63.92,4,28.97,0.88,7.02,55.86,39.97,Low Impact
23-08-2020,Manipur,Transport,61885.72,40322.02,34.84,4.43,12.56845945,0,0.04,797.03,9,63.84,4,43.29,1.67,6.9,373.19,96.85,Medium Impact
22-09-2020,Andhra Pradesh,Public Administration,99015.33,59680.95,39.73,8.79,11.66717642,1,0.6,797.03,10,34.79,1,48.85,0.72,5.52,131.77,79.48,Low Impact
22-10-2020,Kerala,Services,14868.32,12204.25,17.92,6.9,12.815371,1,0.85,797.03,8,63.29,1,6.45,0.99,8.77,327.42,11.82,High Impact
21-11-2020,Tripura,Transport,52314.64,39585.74,24.33,3.38,12.5132173,1,0.38,797.03,4,83.48,5,48.6,1.64,4.65,349.9,96.17,Low Impact
21-12-2020,Himachal Pradesh,Transport,87859.93,56845.04,35.3,9.8,18.39423247,0,0.74,797.03,1,91.54,2,42.63,2.26,6.47,173.21,79.79,Low Impact
20-01-2021,Telangana,Transport,74336.09,69524.83,6.47,6.59,14.83700669,0,0.63,797.03,10,36.93,4,71.25,0.47,4.85,237.98,23.43,High Impact
19-02-2021,Haryana,Finance,70004.56,54980.24,21.46,5.04,9.865408637,1,0.38,797.03,4,71.03,2,64.57,1.03,7.47,202.48,16.87,Low Impact
21-03-2021,Chhattisgarh,Services,70545.92,48300.16,31.53,6.29,12.07024949,0,0.14,797.03,3,66.94,3,18.52,2.79,3.29,473.73,37.74,Low Impact
20-04-2021,Haryana,Transport,36589.62,28364.69,22.48,9.01,12.03946145,1,0.71,797.03,6,87.87,4,20.61,1.4,3.28,160.65,66.18,Low Impact
20-05-2021,Karnataka,Mining,30065.59,25190.97,16.21,5.13,14.3202282,1,0.85,797.03,5,78.83,1,25.1,2.83,7.87,92.48,65.49,Low Impact
19-06-2021,Madhya Pradesh,Mining,81126.75,50840.81,37.33,4.35,11.38888797,1,0.69,797.03,5,92.74,5,17.9,2.98,5.61,183.43,34.83,Medium Impact
19-07-2021,Madhya Pradesh,Manufacturing,81201.23,56527.94,30.39,3.9,12.98765632,0,0.02,797.03,2,92.4,2,65.72,1.67,5.05,335.09,50.11,Low Impact
18-08-2021,Tamil Nadu,Transport,86840.16,76631.05,11.76,5.09,9.579435248,1,0.22,797.03,3,44.67,1,99.44,1.01,6.65,348.98,29.07,High Impact
17-09-2021,Odisha,Construction,91410.81,69552.9,23.91,8.46,13.70438229,1,0.07,797.03,6,77.15,5,65.21,2.41,7.21,462.1,14.55,Medium Impact
17-10-2021,Maharashtra,Real Estate,51622.9,40849.3,20.87,6.3,11.64215337,1,0.57,797.03,2,64.48,1,60.67,0.65,4.21,441,56.53,Low Impact
16-11-2021,Jharkhand,Manufacturing,50650.11,38062.83,24.85,4.59,6.847424097,1,0.76,797.03,4,43.95,4,40.99,0.91,4.11,144.87,41.23,Medium Impact
16-12-2021,Assam,Trade,80031.22,49248.41,38.46,4.16,9.570478728,1,0.11,797.03,2,42.67,2,31.26,2.4,8.75,228.13,58.86,Low Impact
15-01-2022,Madhya Pradesh,Real Estate,65346.43,42998.76,34.2,5.33,15.36304574,0,0.84,797.03,9,35.27,3,91.11,1.41,6.54,373.89,95.19,Low Impact
14-02-2022,Jharkhand,Construction,70494.72,53289.75,24.41,9.58,20.55298496,1,0.56,797.03,3,81.71,1,96.9,0.76,5.34,458.35,22.9,Low Impact
16-03-2022,Madhya Pradesh,Services,79783.47,53711.42,32.68,5.4,12.58218316,0,0.69,797.03,10,51.09,2,49.68,2.02,7.81,169.25,10.18,Low Impact
15-04-2022,Maharashtra,Manufacturing,89110.53,55025.1,38.25,9.92,16.47501695,1,0.97,797.03,10,85.7,4,29.02,2.25,6.15,222.78,16.92,Medium Impact
15-05-2022,Tamil Nadu,Agriculture,34461.52,30852.62,10.47,6.4,8.708246187,0,0.08,797.03,6,69.54,1,77.01,0.55,4.45,449.84,51.64,Low Impact
14-06-2022,Manipur,Trade,38182.71,36022.23,5.66,4.25,15.04204338,1,0.9,797.03,1,73.79,4,13.25,0.98,4.24,179.88,73.62,Low Impact
14-07-2022,Himachal Pradesh,Finance,10304.21,9042.97,12.24,9.24,11.37010213,1,0.13,797.03,10,48.96,3,76.56,0.82,5.38,240.78,62.27,Low Impact
13-08-2022,Uttar Pradesh,Public Administration,58249.73,52356.3,10.12,6.22,17.6675008,0,0.39,797.03,3,59.72,3,81.89,1.26,8.16,452.35,54.54,Medium Impact
12-09-2022,Madhya Pradesh,Finance,4558.29,3121.02,31.53,7.97,14.86216249,0,0.85,797.03,8,56.8,5,12.49,2.34,3.37,401.32,41.86,Medium Impact
12-10-2022,Tamil Nadu,Construction,47094.2,44090.51,6.38,9.89,15.30934494,1,0.91,797.03,5,45.32,5,97.69,2.2,4.31,122.47,37.9,High Impact
11-11-2022,Uttar Pradesh,Services,54721.82,36604.74,33.11,3.35,14.59218435,0,0.51,797.03,8,84.11,5,98.55,2.06,8.36,163.07,43.87,Low Impact
01-01-2019,Sikkim,Transport,29367.58,27399.96,6.7,3.68,5.923909931,0,0.59,797.03,2,70.44,4,93.67,0.22,3.73,177.13,65.05,High Impact
31-01-2019,Odisha,Public Administration,59492.49,56409.99,5.18,8.04,15.85424895,1,0.71,797.03,7,32.43,5,49.6,0.6,6.78,456.46,25.1,High Impact
02-03-2019,Tamil Nadu,Transport,4019.52,3412.99,15.09,4.97,12.45932524,1,0.83,797.03,9,83.29,2,24.61,0.83,4.28,499.47,79.42,Medium Impact
01-04-2019,Chhattisgarh,Construction,4697.47,4431.59,5.66,4.29,8.483204012,1,0.12,797.03,7,36.89,4,58.2,0.96,6.64,387.23,61.77,High Impact
01-05-2019,Madhya Pradesh,Services,82437.46,65895.47,20.07,3.28,9.568874314,1,0.81,797.03,3,56.24,4,41.99,0.61,5.3,242.68,34.22,High Impact
31-05-2019,Bihar,Real Estate,36658.87,25325.4,30.92,3.15,11.67264006,1,0.48,797.03,7,67.13,5,20.59,1.35,3.61,6.08,55.1,Low Impact
30-06-2019,Tripura,Mining,13578.99,10224.28,24.71,8.42,17.69131197,0,0.45,797.03,8,30.5,5,42.37,0.41,6.49,349.05,96.65,High Impact
30-07-2019,Delhi,Real Estate,52702.08,42569.91,19.23,3.94,5.947168587,1,0.42,797.03,1,72.44,4,66.39,2.3,7.1,195.29,11.84,High Impact
29-08-2019,West Bengal,Real Estate,77229.36,48313.03,37.44,6.27,17.6385343,0,0.51,797.03,3,72.88,3,7.09,2.41,7.08,316.86,27.96,Medium Impact
28-09-2019,Assam,Trade,22366.28,18291.59,18.22,7.24,10.88525372,1,0.95,797.03,5,72.41,3,33.34,1.81,6.82,303.74,50.35,High Impact
28-10-2019,Gujarat,Real Estate,62666.16,59120.02,5.66,6,10.33580434,1,0.55,797.03,6,40.63,5,1.78,0.45,6,240.94,67.46,Medium Impact
27-11-2019,Meghalaya,Agriculture,9449.4,6298.38,33.35,3.19,7.824734457,0,0.95,797.03,3,46.62,3,74.95,2.69,6.12,472.25,29.1,Low Impact
27-12-2019,Jharkhand,Manufacturing,6116.49,5366.66,12.26,8.48,10.85820137,1,0.18,797.03,4,46.08,2,64.07,2.9,6.81,12.55,93.83,Medium Impact
26-01-2020,Jharkhand,Finance,53604.11,49195.95,8.22,3.07,6.300521236,0,0.72,797.03,5,92.4,2,6.27,0.77,7.14,356.35,67.83,High Impact
25-02-2020,Delhi,Mining,54522.88,50722.39,6.97,8.33,20.19349923,0,0.81,797.03,3,34.39,2,96.47,2.17,6.93,205.51,88.97,High Impact
26-03-2020,Madhya Pradesh,Real Estate,64105.56,60005.85,6.4,9.25,14.40216737,0,0.68,797.03,4,57.87,4,2.26,2.56,6.52,357.18,39.64,Low Impact
25-04-2020,Nagaland,Construction,72883.04,57031.77,21.75,6.03,9.183010903,1,0.61,797.03,5,86.63,4,59,1.71,3.94,337.93,84.61,Medium Impact
25-05-2020,Delhi,Construction,97609.36,91953.66,5.79,6.75,9.819912612,1,0.56,797.03,2,80.02,4,77.64,1.11,4.26,6.11,44.04,High Impact
24-06-2020,Nagaland,Public Administration,52113.73,45081.43,13.49,6.34,15.53459968,1,0.86,797.03,10,83.46,4,78.79,1.54,4.56,143.38,32.75,Low Impact
24-07-2020,Punjab,Transport,32972.69,21649.37,34.34,5.72,16.26568664,1,0.82,797.03,9,93.2,4,3.43,1.63,8.52,95.36,92.05,High Impact
23-08-2020,West Bengal,Agriculture,79723.43,61141.1,23.31,9.21,13.779523,1,0.12,797.03,10,55.17,5,90.64,1.32,7.56,84.33,18.3,Medium Impact
22-09-2020,Karnataka,Agriculture,27812.39,23679.91,14.86,9.26,11.46909512,1,0.85,797.03,8,50.13,3,91.85,2.8,6.32,364.51,94.86,Medium Impact
22-10-2020,Karnataka,Trade,44458.17,30523.61,31.34,5.35,9.580900184,0,0.41,797.03,6,31.99,5,56.14,2.28,4.51,120.54,51.27,High Impact
21-11-2020,Tripura,Real Estate,8767.18,7226.04,17.58,7.31,9.875156908,1,0.25,797.03,10,39.75,3,48.21,0.88,3.67,237.89,99.34,Low Impact
21-12-2020,Punjab,Public Administration,3509.72,2924.69,16.67,9.49,12.52394937,1,0.87,797.03,3,66.53,5,4.49,1.84,8.39,124.25,58.56,Low Impact
20-01-2021,Telangana,Real Estate,96302.19,63265.23,34.31,9.73,16.0450812,1,0.43,797.03,2,40.25,2,56.2,2.13,8.36,290.54,78.17,Low Impact
19-02-2021,Punjab,Trade,83762.03,66823.66,20.22,6.56,10.85918371,1,0.81,797.03,7,77.86,1,40.94,0.59,3.66,360.57,10.64,Low Impact
21-03-2021,Punjab,Mining,69901.45,60819.11,12.99,6.17,13.32945879,0,0.26,797.03,8,32.42,4,77.28,1.2,7.78,166.21,54.7,High Impact
20-04-2021,Haryana,Agriculture,41486.34,32135.88,22.54,4.95,9.484937533,0,0,797.03,10,46.87,1,40.39,2.74,5.68,301.91,76.37,Low Impact
20-05-2021,Sikkim,Manufacturing,18156.14,10970.6,39.58,9.71,21.11537301,0,0.5,797.03,1,75.2,1,68.36,1.79,4.94,412.6,80.45,Low Impact
