Country,Year-Month,New_Confirmed,New_Deaths,New_Recovered,Total_Confirmed(new+previous)
Namibia,01-01-2021,10003,147,12302,33944
Namibia,01-02-2021,4901,72,3883,38845
Namibia,01-03-2021,5294,99,5587,44139
Namibia,01-04-2021,4212,119,4173,48351
Namibia,01-05-2021,7198,188,4654,55549
Namibia,01-06-2021,34368,691,16655,89917
Namibia,01-07-2021,29005,1523,27920,118922
Namibia,01-08-2021,6124,331,1318,125046
Namibia,01-09-2021,2543,136,0,127589
Namibia,01-10-2021,1338,43,0,128927
Namibia,01-11-2021,260,20,0,129187
Namibia,01-12-2021,18787,60,0,147974
Namibia,01-01-2022,7925,334,0,155899
Namibia,01-02-2022,1326,40,0,157225
Namibia,01-03-2022,421,12,0,157646
Namibia,01-04-2022,428,3,0,158074
Nepal,01-01-2020,1,0,0,1
Nepal,01-02-2020,0,0,1,1
Nepal,01-03-2020,4,0,0,5
Nepal,01-04-2020,52,0,15,57
Nepal,01-05-2020,1516,8,204,1572
Nepal,01-06-2020,11992,21,2974,13564
Nepal,01-07-2020,6207,27,11205,19771
Nepal,01-08-2020,19689,172,7011,39460
Nepal,01-09-2020,38357,270,35018,77817
Nepal,01-10-2020,92926,439,74794,170743
Nepal,01-11-2020,62709,571,83299,233452
Nepal,01-12-2020,27141,348,37838,260593
Nepal,01-01-2021,10366,173,13977,270959
Nepal,01-02-2021,3184,745,4071,274143
Nepal,01-03-2021,3166,256,2379,277309
Nepal,01-04-2021,45878,249,8309,323187
Nepal,01-05-2021,238115,4107,166351,561302
Nepal,01-06-2021,77503,1726,148686,638805
Nepal,01-07-2021,56584,745,58045,695389
Nepal,01-08-2021,67258,893,7474,762647
Nepal,01-09-2021,32414,385,0,795061
Nepal,01-10-2021,17509,272,0,812570
Nepal,01-11-2021,8796,119,0,821366
Nepal,01-12-2021,7065,68,0,828431
Nepal,01-01-2022,125482,149,0,953913
Nepal,01-02-2022,23071,193,0,976984
Nepal,01-03-2022,1442,15,0,978426
Nepal,01-04-2022,228,0,0,978654
Netherlands,01-01-2020,0,0,0,0
Netherlands,01-02-2020,10,0,0,10
Netherlands,01-03-2020,13676,1040,3,13686
Netherlands,01-04-2020,26301,3771,127,39987
Netherlands,01-05-2020,6761,1164,53,46748
Netherlands,01-06-2020,3797,157,8,50545
Netherlands,01-07-2020,4476,57,14,55021
Netherlands,01-08-2020,18673,86,810,73694
Netherlands,01-09-2020,55546,205,3009,129240
Netherlands,01-10-2020,237083,1002,1863,366323
Netherlands,01-11-2020,169652,1994,1065,535975
Netherlands,01-12-2020,280590,2072,2638,816565
Netherlands,01-01-2021,178698,2583,3325,995263
Netherlands,01-02-2021,112063,1580,1506,1107326
Netherlands,01-03-2021,193307,1001,1793,1300633
Netherlands,01-04-2021,228095,709,9423,1528728
Netherlands,01-05-2021,150336,499,1207,1679064
Netherlands,01-06-2021,34508,131,511,1713572
Netherlands,01-07-2021,184075,86,979,1897647
Netherlands,01-08-2021,81620,254,442,1979267
Netherlands,01-09-2021,63875,216,0,2043142
Netherlands,01-10-2021,136542,266,0,2179684
Netherlands,01-11-2021,523288,1013,0,2702972
Netherlands,01-12-2021,495732,1529,0,3198704
Netherlands,01-01-2022,1426012,417,0,4624716
Netherlands,01-02-2022,1910804,354,0,6535520
Netherlands,01-03-2022,1500452,441,0,8035972
Netherlands,01-04-2022,158974,176,0,8194946
New Zealand,01-01-2020,0,0,0,0
New Zealand,01-02-2020,1,0,0,1
New Zealand,01-03-2020,646,1,74,647
New Zealand,01-04-2020,833,18,1178,1479
New Zealand,01-05-2020,26,3,229,1504
New Zealand,01-06-2020,24,0,3,1528
New Zealand,01-07-2020,34,0,34,1562
New Zealand,01-08-2020,190,0,80,1752
New Zealand,01-09-2020,96,3,172,1848
New Zealand,01-10-2020,111,0,87,1959
New Zealand,01-11-2020,100,0,105,2059
New Zealand,01-12-2020,103,0,120,2162
New Zealand,01-01-2021,144,0,127,2304
New Zealand,01-02-2021,74,1,77,2378
New Zealand,01-03-2021,123,0,124,2501
New Zealand,01-04-2021,112,0,156,2613
New Zealand,01-05-2021,62,0,66,2674
New Zealand,01-06-2021,69,0,55,2743
New Zealand,01-07-2021,131,0,126,2874
New Zealand,01-08-2021,696,0,13,3570
New Zealand,01-09-2021,722,1,0,4292
New Zealand,01-10-2021,2303,1,0,6595
New Zealand,01-11-2021,5129,16,0,11724
New Zealand,01-12-2021,2396,7,0,14120
New Zealand,01-01-2022,2502,2,0,16622
New Zealand,01-02-2022,102200,3,0,118822
New Zealand,01-03-2022,555876,258,0,674698
New Zealand,01-04-2022,154110,240,0,828808
Nicaragua,01-01-2020,0,0,0,0
Nicaragua,01-02-2020,0,0,0,0
Nicaragua,01-03-2020,5,1,0,5
Nicaragua,01-04-2020,9,2,7,14
Nicaragua,01-05-2020,745,32,363,759
Nicaragua,01-06-2020,1760,48,868,2519
Nicaragua,01-07-2020,1153,33,1254,3672
Nicaragua,01-08-2020,822,21,421,4494
Nicaragua,01-09-2020,676,14,0,5170
Nicaragua,01-10-2020,344,5,1312,5514
Nicaragua,01-11-2020,270,4,0,5784
Nicaragua,01-12-2020,262,5,0,6046
Nicaragua,01-01-2021,207,4,0,6253
Nicaragua,01-02-2021,192,4,0,6445
Nicaragua,01-03-2021,232,5,0,6677
Nicaragua,01-04-2021,221,4,0,6898
Nicaragua,01-05-2021,426,4,0,7324
Nicaragua,01-06-2021,854,5,0,8178
Nicaragua,01-07-2021,1292,4,0,9470
Nicaragua,01-08-2021,2265,5,0,11735
Nicaragua,01-09-2021,2713,4,0,14448
Nicaragua,01-10-2021,1974,4,0,16422
Nicaragua,01-11-2021,832,4,0,17254
Nicaragua,01-12-2021,233,5,0,17487
Nicaragua,01-01-2022,163,3,0,17650
Nicaragua,01-02-2022,354,4,0,18004
Nicaragua,01-03-2022,430,6,0,18434
Nicaragua,01-04-2022,57,2,0,18491
Niger,01-01-2020,0,0,0,0
Niger,01-02-2020,0,0,0,0
Niger,01-03-2020,27,3,0,27
Niger,01-04-2020,692,29,452,719
Niger,01-05-2020,239,32,387,958
Niger,01-06-2020,117,3,104,1075
Niger,01-07-2020,63,2,85,1134
Niger,01-08-2020,42,0,60,1176
Niger,01-09-2020,21,0,26,1197
Niger,01-10-2020,23,0,23,1220
Niger,01-11-2020,328,3,73,1548
Niger,01-12-2020,1775,32,615,3323
Niger,01-01-2021,1194,55,1930,4517
Niger,01-02-2021,223,13,495,4740
Niger,01-03-2021,261,14,340,5001
Niger,01-04-2021,227,5,261,5228
Niger,01-05-2021,182,1,232,5410
Niger,01-06-2021,79,1,123,5489
Niger,01-07-2021,134,2,136,5623
Niger,01-08-2021,226,4,9,5849
Niger,01-09-2021,159,2,0,6008
Niger,01-10-2021,358,12,0,6366
Niger,01-11-2021,641,46,0,7007
Niger,01-12-2021,398,16,0,7405
Niger,01-01-2022,1247,23,0,8652
Niger,01-02-2022,102,9,0,8754
Niger,01-03-2022,47,1,0,8801
Niger,01-04-2022,70,0,0,8871
Nigeria,01-01-2020,0,0,0,0
Nigeria,01-02-2020,1,0,0,1
Nigeria,01-03-2020,134,2,8,135
Nigeria,01-04-2020,1797,56,311,1932
Nigeria,01-05-2020,8230,229,2688,10162
Nigeria,01-06-2020,15532,303,6739,25694
Nigeria,01-07-2020,17457,289,9819,43151
Nigeria,01-08-2020,10857,134,22073,54008
Nigeria,01-09-2020,4840,99,8720,58848
Nigeria,01-10-2020,4005,32,8317,62853
Nigeria,01-11-2020,4704,30,4607,67557
Nigeria,01-12-2020,20050,116,10431,87607
Nigeria,01-01-2021,43635,297,31276,131242
Nigeria,01-02-2021,24415,321,28779,155657
Nigeria,01-03-2021,7234,150,17880,162891
Nigeria,01-04-2021,2219,6,3453,165110
Nigeria,01-05-2021,1408,36,3680,166518
Nigeria,01-06-2021,1100,21,5463,167618
Nigeria,01-07-2021,6290,29,750,173908
Nigeria,01-08-2021,18523,320,214,192431
Nigeria,01-09-2021,13348,252,0,205779
Nigeria,01-10-2021,6182,175,0,211961
Nigeria,01-11-2021,2257,81,0,214218
Nigeria,01-12-2021,27295,53,0,241513
Nigeria,01-01-2022,11668,106,0,253181
Nigeria,01-02-2022,1379,6,0,254560
Nigeria,01-03-2022,855,0,0,255415
Nigeria,01-04-2022,263,1,0,255648
North Macedonia,01-01-2020,0,0,0,0
North Macedonia,01-02-2020,1,0,0,1
North Macedonia,01-03-2020,328,9,12,329
North Macedonia,01-04-2020,1136,68,726,1465
North Macedonia,01-05-2020,761,56,814,2226
North Macedonia,01-06-2020,4108,169,923,6334
North Macedonia,01-07-2020,4420,184,4079,10754
North Macedonia,01-08-2020,3587,117,4603,14341
North Macedonia,01-09-2020,3636,136,3802,17977
North Macedonia,01-10-2020,13595,255,5772,31572
North Macedonia,01-11-2020,30306,769,18215,61878
North Macedonia,01-12-2020,21451,740,22501,83329
North Macedonia,01-01-2021,9364,352,20234,92693
North Macedonia,01-02-2021,10094,282,9552,102787
North Macedonia,01-03-2021,27235,644,15746,130022
North Macedonia,01-04-2021,22345,1074,25786,152367
North Macedonia,01-05-2021,2905,558,15944,155272
North Macedonia,01-06-2021,412,71,1268,155684
North Macedonia,01-07-2021,696,9,385,156380
North Macedonia,01-08-2021,20114,445,78,176494
North Macedonia,01-09-2021,14914,730,0,191408
North Macedonia,01-10-2021,11144,464,0,202552
North Macedonia,01-11-2021,13033,449,0,215585
North Macedonia,01-12-2021,9464,379,0,225049
North Macedonia,01-01-2022,43852,449,0,268901
North Macedonia,01-02-2022,28361,601,0,297262
North Macedonia,01-03-2022,8717,211,0,305979
North Macedonia,01-04-2022,2537,40,0,308516
Norway,01-01-2020,0,0,0,0
Norway,01-02-2020,15,0,0,15
Norway,01-03-2020,4626,39,13,4641
Norway,01-04-2020,3097,171,19,7738
Norway,01-05-2020,702,26,7695,8440
Norway,01-06-2020,439,14,411,8879
Norway,01-07-2020,361,5,614,9240
Norway,01-08-2020,1542,9,596,10782
Norway,01-09-2020,3245,10,1842,14027
Norway,01-10-2020,6304,8,673,20331
Norway,01-11-2020,15819,50,6135,36150
Norway,01-12-2020,13417,104,0,49567
Norway,01-01-2021,13399,128,0,62966
Norway,01-02-2021,8040,58,0,71006
Norway,01-03-2021,25073,51,0,96079
Norway,01-04-2021,16891,83,0,112970
Norway,01-05-2021,12146,27,0,125116
Norway,01-06-2021,6200,12,0,131316
Norway,01-07-2021,6311,5,0,137627
Norway,01-08-2021,22547,15,0,160174
Norway,01-09-2021,29257,47,0,189431
Norway,01-10-2021,17849,39,0,207280
Norway,01-11-2021,60563,155,0,267843
Norway,01-12-2021,126416,251,0,394259
Norway,01-01-2022,386790,135,0,781049
Norway,01-02-2022,461111,158,0,1242160
Norway,01-03-2022,163800,920,0,1405960
Norway,01-04-2022,13547,265,0,1419507
Oman,01-01-2020,0,0,0,0
Oman,01-02-2020,6,0,1,6
Oman,01-03-2020,186,1,33,192
Oman,01-04-2020,2156,10,461,2348
Oman,01-05-2020,9089,38,2187,11437
Oman,01-06-2020,28633,127,20743,40070
Oman,01-07-2020,39089,245,37996,79159
Oman,01-08-2020,6563,264,19389,85722
Oman,01-09-2020,12863,250,7718,98585
Oman,01-10-2020,15849,273,14532,114434
Oman,01-11-2020,9265,215,12156,123699
Oman,01-12-2020,5168,76,6674,128867
Oman,01-01-2021,5459,30,4964,134326
Oman,01-02-2021,7170,41,5605,141496
Oman,01-03-2021,17722,108,11507,159218
Oman,01-04-2021,34035,332,29157,193253
Oman,01-05-2021,23971,335,26837,217224
Oman,01-06-2021,51321,755,34901,268545
Oman,01-07-2021,27312,714,43334,295857
Oman,01-08-2021,6443,250,3529,302300
Oman,01-09-2021,1469,32,0,303769
Oman,01-10-2021,522,15,0,304291
Oman,01-11-2021,263,2,0,304554
Oman,01-12-2021,935,3,0,305489
Oman,01-01-2022,33391,30,0,338880
Oman,01-02-2022,43364,98,0,382244
Oman,01-03-2022,6099,6,0,388343
Oman,01-04-2022,452,7,0,388795
Pakistan,01-01-2020,0,0,0,0
Pakistan,01-02-2020,4,0,0,4
Pakistan,01-03-2020,2114,27,102,2118
Pakistan,01-04-2020,15996,390,4621,18114
Pakistan,01-05-2020,54346,1126,21368,72460
Pakistan,01-06-2020,141010,2852,74719,213470
Pakistan,01-07-2020,64835,1556,146375,278305
Pakistan,01-08-2020,17544,343,33505,295849
Pakistan,01-09-2020,16957,190,16815,312806
Pakistan,01-10-2020,21164,339,17058,333970
Pakistan,01-11-2020,66512,1268,28731,400482
Pakistan,01-12-2020,81696,2085,93943,482178
Pakistan,01-01-2021,64250,1507,64023,546428
Pakistan,01-02-2021,34937,1213,45119,581365
Pakistan,01-03-2021,91566,1634,58903,672931
Pakistan,01-04-2021,152588,3427,111735,825519
Pakistan,01-05-2021,97305,2893,127629,922824
Pakistan,01-06-2021,35584,1471,59682,958408
Pakistan,01-07-2021,76429,1101,37339,1034837
Pakistan,01-08-2021,128851,2467,10957,1163688
Pakistan,01-09-2021,82850,1896,0,1246538
Pakistan,01-10-2021,27022,671,0,1273560
Pakistan,01-11-2021,11694,281,0,1285254
Pakistan,01-12-2021,10679,196,0,1295933
Pakistan,01-01-2022,134433,368,0,1430366
Pakistan,01-02-2022,79855,895,0,1510221
Pakistan,01-03-2022,14752,163,0,1524973
Pakistan,01-04-2022,2275,4,0,1527248
Palau,01-01-2020,0,0,0,0
Palau,01-02-2020,0,0,0,0
Palau,01-03-2020,0,0,0,0
Palau,01-04-2020,0,0,0,0
Palau,01-05-2020,0,0,0,0
Palau,01-06-2020,0,0,0,0
Palau,01-07-2020,0,0,0,0
Palau,01-08-2020,0,0,0,0
Palau,01-09-2020,0,0,0,0
Palau,01-10-2020,0,0,0,0
Palau,01-11-2020,0,0,0,0
Palau,01-12-2020,0,0,0,0
Palau,01-01-2021,0,0,0,0
Palau,01-02-2021,0,0,0,0
Palau,01-03-2021,0,0,0,0
Palau,01-04-2021,0,0,0,0
Palau,01-05-2021,0,0,0,0
Palau,01-06-2021,0,0,0,0
Palau,01-07-2021,0,0,0,0
Palau,01-08-2021,2,0,0,2
Palau,01-09-2021,3,0,0,5
Palau,01-10-2021,3,0,0,8
Palau,01-11-2021,0,0,0,8
Palau,01-12-2021,2,0,0,10
Palau,01-01-2022,1623,0,0,1633
Palau,01-02-2022,2148,6,0,3781
Palau,01-03-2022,243,0,0,4024
Palau,01-04-2022,166,0,0,4190
Panama,01-01-2020,0,0,0,0
Panama,01-02-2020,0,0,0,0
Panama,01-03-2020,1181,30,9,1181
Panama,01-04-2020,5351,158,567,6532
Panama,01-05-2020,6931,148,8938,13463
Panama,01-06-2020,20087,295,6231,33550
Panama,01-07-2020,31706,790,23421,65256
Panama,01-08-2020,27726,581,27007,92982
Panama,01-09-2020,19613,370,22888,112595
Panama,01-10-2020,21003,328,21491,133598
Panama,01-11-2020,32208,379,33910,165806
Panama,01-12-2020,80984,943,50676,246790
Panama,01-01-2021,73589,1248,81279,320379
Panama,01-02-2021,20536,575,49796,340915
Panama,01-03-2021,14136,269,17691,355051
Panama,01-04-2021,9525,118,10481,364576
Panama,01-05-2021,13521,139,11014,378097
Panama,01-06-2021,25681,174,19304,403778
Panama,01-07-2021,31877,278,31560,435655
Panama,01-08-2021,21832,238,3850,457487
Panama,01-09-2021,9626,167,0,467113
Panama,01-10-2021,5551,87,0,472664
Panama,01-11-2021,5078,50,0,477742
Panama,01-12-2021,18178,63,0,495920
Panama,01-01-2022,201204,288,0,697124
Panama,01-02-2022,58374,367,0,755498
Panama,01-03-2022,9038,87,0,764536
Panama,01-04-2022,3934,8,0,768470
Papua New Guinea,01-01-2020,0,0,0,0
Papua New Guinea,01-02-2020,0,0,0,0
Papua New Guinea,01-03-2020,1,0,0,1
Papua New Guinea,01-04-2020,7,0,0,8
Papua New Guinea,01-05-2020,0,0,8,8
Papua New Guinea,01-06-2020,3,0,0,11
Papua New Guinea,01-07-2020,61,3,3,72
Papua New Guinea,01-08-2020,403,3,221,459
Papua New Guinea,01-09-2020,75,2,284,534
Papua New Guinea,01-10-2020,55,0,59,589
Papua New Guinea,01-11-2020,67,0,22,656
Papua New Guinea,01-12-2020,124,2,64,780
Papua New Guinea,01-01-2021,71,0,151,851
Papua New Guinea,01-02-2021,424,3,34,1275
Papua New Guinea,01-03-2021,4716,48,0,5991
Papua New Guinea,01-04-2021,5006,47,8097,10997
Papua New Guinea,01-05-2021,4913,55,6124,15910
Papua New Guinea,01-06-2021,1188,11,1451,17098
Papua New Guinea,01-07-2021,619,19,806,17717
Papua New Guinea,01-08-2021,121,0,60,17838
Papua New Guinea,01-09-2021,2383,37,0,20221
Papua New Guinea,01-10-2021,9494,141,0,29715
Papua New Guinea,01-11-2021,5464,176,0,35179
Papua New Guinea,01-12-2021,979,44,0,36158
Papua New Guinea,01-01-2022,708,7,0,36866
Papua New Guinea,01-02-2022,4424,41,0,41290
Papua New Guinea,01-03-2022,1913,2,0,43203
Papua New Guinea,01-04-2022,457,9,0,43660
Paraguay,01-01-2020,0,0,0,0
Paraguay,01-02-2020,0,0,0,0
Paraguay,01-03-2020,69,3,1,69
Paraguay,01-04-2020,197,7,112,266
Paraguay,01-05-2020,720,1,364,986
Paraguay,01-06-2020,1235,6,612,2221
Paraguay,01-07-2020,3117,32,2459,5338
Paraguay,01-08-2020,12324,277,5873,17662
Paraguay,01-09-2020,23096,531,15028,40758
Paraguay,01-10-2020,22427,547,18451,63185
Paraguay,01-11-2020,19239,352,15553,82424
Paraguay,01-12-2020,25508,506,23524,107932
Paraguay,01-01-2021,25295,457,26449,133227
Paraguay,01-02-2021,26247,462,25009,159474
Paraguay,01-03-2021,55193,1025,42179,214667
Paraguay,01-04-2021,64410,2179,53905,279077
Paraguay,01-05-2021,76307,2801,63196,355384
Paraguay,01-06-2021,67898,3709,77940,423282
Paraguay,01-07-2021,29106,2086,49376,452388
Paraguay,01-08-2021,6140,786,3933,458528
Paraguay,01-09-2021,1439,431,0,459967
Paraguay,01-10-2021,1039,48,0,461006
Paraguay,01-11-2021,2052,226,0,463058
Paraguay,01-12-2021,3043,152,0,466101
Paraguay,01-01-2022,117561,697,0,583662
Paraguay,01-02-2022,57659,1038,0,641321
Paraguay,01-03-2022,6629,305,0,647950
Paraguay,01-04-2022,496,70,0,648446
Peru,01-01-2020,0,0,0,0
Peru,01-02-2020,0,0,0,0
Peru,01-03-2020,1065,138,394,1065
Peru,01-04-2020,35911,4644,10011,36976
Peru,01-05-2020,127500,15928,56803,164476
Peru,01-06-2020,120737,17188,108741,285213
Peru,01-07-2020,122279,18084,109380,407492
Peru,01-08-2020,239674,17630,171542,647166
Peru,01-09-2020,164602,8523,221468,811768
Peru,01-10-2020,88412,4359,145391,900180
Peru,01-11-2020,62350,2955,70745,962530
Peru,01-12-2020,52607,3621,58257,1015137
Peru,01-01-2021,123102,10740,100732,1138239
Peru,01-02-2021,185624,18692,173945,1323863
Peru,01-03-2021,224944,20914,243867,1548807
Peru,01-04-2021,250638,23285,267726,1799445
Peru,01-05-2021,156024,17082,169250,1955469
Peru,01-06-2021,96596,8548,106964,2052065
Peru,01-07-2021,59328,4701,65919,2111393
Peru,01-08-2021,38198,1910,7770,2149591
Peru,01-09-2021,25714,1134,0,2175305
Peru,01-10-2021,26491,879,0,2201796
Peru,01-11-2021,34555,930,0,2236351
Peru,01-12-2021,60480,1514,0,2296831
Peru,01-01-2022,927575,2815,0,3224406
Peru,01-02-2022,292854,5167,0,3517260
Peru,01-03-2022,29436,1535,0,3546696
Peru,01-04-2022,8443,412,0,3555139
Philippines,01-01-2020,1,0,0,1
Philippines,01-02-2020,2,1,1,3
Philippines,01-03-2020,2081,89,48,2084
Philippines,01-04-2020,6404,480,994,8488
Philippines,01-05-2020,9598,389,2866,18086
Philippines,01-06-2020,19428,309,6324,37514
Philippines,01-07-2020,55840,757,54945,93354
Philippines,01-08-2020,127465,1535,92384,220819
Philippines,01-09-2020,90875,1946,96142,311694
Philippines,01-10-2020,69035,1717,77558,380729
Philippines,01-11-2020,50901,1171,67612,431630
Philippines,01-12-2020,42434,852,41138,474064
Philippines,01-01-2021,51554,1505,47982,525618
Philippines,01-02-2021,50734,1569,46754,576352
Philippines,01-03-2021,170936,979,69475,747288
Philippines,01-04-2021,290172,3937,342572,1037460
Philippines,01-05-2021,192841,3732,208727,1230301
Philippines,01-06-2021,182258,3696,184203,1412559
Philippines,01-07-2021,176406,3227,160941,1588965
Philippines,01-08-2021,400892,5559,28233,1989857
Philippines,01-09-2021,560109,4846,0,2549966
Philippines,01-10-2021,237310,4878,0,2787276
Philippines,01-11-2021,45458,5373,0,2832734
Philippines,01-12-2021,11256,2959,0,2843979
Philippines,01-01-2022,716223,2499,0,3560202
Philippines,01-02-2022,101795,2448,0,3661997
Philippines,01-03-2022,16591,2798,0,3678245
Philippines,01-04-2022,4602,715,0,3682847
Poland,01-01-2020,0,0,0,0
Poland,01-02-2020,0,0,0,0
Poland,01-03-2020,2311,33,19,2311
Poland,01-04-2020,10566,611,3229,12877
Poland,01-05-2020,10909,420,8035,23786
Poland,01-06-2020,10607,399,10010,34393
Poland,01-07-2020,11295,253,12706,45688
Poland,01-08-2020,21684,323,12651,67372
Poland,01-09-2020,24142,474,23057,91514
Poland,01-10-2020,271217,3118,70585,362731
Poland,01-11-2020,628080,11519,437234,990811
Poland,01-12-2020,304067,11404,458624,1294878
Poland,01-01-2021,218507,8626,234329,1513385
Poland,01-02-2021,193601,6589,152362,1706986
Poland,01-03-2021,614731,9276,439096,2321717
Poland,01-04-2021,470425,14457,634885,2792142
Poland,01-05-2021,80141,6243,142879,2872283
Poland,01-06-2021,7629,1276,12098,2879912
Poland,01-07-2021,3027,240,1976,2882939
Poland,01-08-2021,5731,84,281,2888670
Poland,01-09-2021,18401,305,0,2907071
Poland,01-10-2021,118176,1349,0,3025247
Poland,01-11-2021,514814,6584,0,3540061
Poland,01-12-2021,568154,13471,0,4108215
Poland,01-01-2022,777939,8140,0,4886154
Poland,01-02-2022,780900,6123,0,5667054
Poland,01-03-2022,295877,3856,0,5962931
Poland,01-04-2022,22009,665,0,5984940
Portugal,01-01-2020,0,0,0,0
Portugal,01-02-2020,0,0,0,0
Portugal,01-03-2020,7443,160,43,7443
Portugal,01-04-2020,17602,829,1476,25045
Portugal,01-05-2020,7616,421,17890,32500
Portugal,01-06-2020,9641,166,8096,42141
Portugal,01-07-2020,8931,159,8978,51072
Portugal,01-08-2020,6940,87,5478,58012
Portugal,01-09-2020,17530,149,6569,75542
Portugal,01-10-2020,65737,536,31750,141279
Portugal,01-11-2020,156782,1998,132662,298061
Portugal,01-12-2020,115617,2401,121334,413678
Portugal,01-01-2021,306838,5576,192135,720516
Portugal,01-02-2021,84046,3835,192566,804562
Portugal,01-03-2021,17160,531,59233,821722
Portugal,01-04-2021,14771,126,17628,836493
Portugal,01-05-2021,12600,51,13297,849093
Portugal,01-06-2021,30464,71,19855,879557
Portugal,01-07-2021,89074,265,73024,968631
Portugal,01-08-2021,69296,382,10606,1037927
Portugal,01-09-2021,31352,232,0,1069279
Portugal,01-10-2021,21372,182,0,1090651
Portugal,01-11-2021,56598,284,0,1147249
Portugal,01-12-2021,242397,514,0,1389646
Portugal,01-01-2022,1250156,950,0,2639802
Portugal,01-02-2022,622816,1158,0,3262618
Portugal,01-03-2022,326158,632,0,3588776
Portugal,01-04-2022,130709,298,0,3719485
Qatar,01-01-2020,0,0,0,0
Qatar,01-02-2020,1,0,0,1
Qatar,01-03-2020,780,2,62,781
Qatar,01-04-2020,12628,8,1310,13409
Qatar,01-05-2020,43501,28,28918,56910
Qatar,01-06-2020,39178,75,51274,96088
Qatar,01-07-2020,14607,61,25813,110695
Qatar,01-08-2020,8083,23,8290,118778
Qatar,01-09-2020,6982,17,7032,125760
Qatar,01-10-2020,6796,18,6884,132556
Qatar,01-11-2020,6277,5,6507,138833
Qatar,01-12-2020,5001,8,5332,143834
Qatar,01-01-2021,7501,3,4384,151335
Qatar,01-02-2021,12329,10,7854,163664
Qatar,01-03-2021,16300,33,10500,179964
Qatar,01-04-2021,25688,167,25423,205652
Qatar,01-05-2021,11806,98,23792,217458
Qatar,01-06-2021,4613,34,6463,222071
Qatar,01-07-2021,4168,11,3933,226239
Qatar,01-08-2021,6505,1,553,232744
Qatar,01-09-2021,3899,4,0,236643
Qatar,01-10-2021,2604,4,0,239247
Qatar,01-11-2021,4200,1,0,243447
Qatar,01-12-2021,7081,7,0,250528
Qatar,01-01-2022,88619,27,0,339147
Qatar,01-02-2022,17835,25,0,356982
Qatar,01-03-2022,4433,7,0,361415
Qatar,01-04-2022,2028,0,0,363443
Romania,01-01-2020,0,0,0,0
Romania,01-02-2020,3,0,0,3
Romania,01-03-2020,2242,82,220,2245
Romania,01-04-2020,9995,635,3797,12240
Romania,01-05-2020,7017,549,9239,19257
Romania,01-06-2020,7713,385,5794,26970
Romania,01-07-2020,23916,692,7957,50886
Romania,01-08-2020,36654,1278,10862,87540
Romania,01-09-2020,40032,1204,64607,127572
Romania,01-10-2020,113767,2143,70037,241339
Romania,01-11-2020,234023,4363,180675,475362
Romania,01-12-2020,156901,4436,207605,632263
Romania,01-01-2021,96480,2568,113801,728743
Romania,01-02-2021,73251,2015,65758,801994
Romania,01-03-2021,150809,3188,110320,952803
Romania,01-04-2021,102462,4571,138721,1055265
Romania,01-05-2021,22472,2203,50428,1077737
Romania,01-06-2021,3055,3474,5530,1080792
Romania,01-07-2021,2397,495,2372,1083189
Romania,01-08-2021,15576,289,349,1098765
Romania,01-09-2021,134903,2471,0,1233668
Romania,01-10-2021,414363,10710,0,1648031
Romania,01-11-2021,131636,8778,0,1779667
Romania,01-12-2021,29224,2223,0,1808891
Romania,01-01-2022,407634,1273,0,2216525
Romania,01-02-2022,516959,3389,0,2733484
Romania,01-03-2022,120086,1601,0,2853570
Romania,01-04-2022,27752,316,0,2881322
Russia,01-01-2020,2,0,0,2
Russia,01-02-2020,0,0,2,2
Russia,01-03-2020,2335,17,119,2337
Russia,01-04-2020,104161,1056,11498,106498
Russia,01-05-2020,299345,3620,160264,405843
Russia,01-06-2020,241086,4613,240090,646929
Russia,01-07-2020,191532,4633,225244,838461
Russia,01-08-2020,153941,3189,170122,992402
Russia,01-09-2020,178397,3502,147449,1170799
Russia,01-10-2020,435468,7157,253652,1606267
